REF_DATE,GEO,Products_and_product_groups,VALUE,Percent_Change
FEB2016,Canada,"Household operations, furnishings and equipment",121,1.8
FEB2016,Canada,Clothing and footwear,92.1,-1.3
FEB2016,Canada,Transportation,123.7,-0.5
FEB2016,Canada,Health and personal care,121.5,1.2
FEB2016,Canada,"Recreation, education and reading",109.6,1.6
FEB2016,Canada,Alcoholic beverages and tobacco products,155.2,3.3
FEB2016,Canada,Energy,134.6,-7.2
MAR2016,Canada,All-items,127.9,1.3
MAR2016,Canada,Food,144.5,3.6
MAR2016,Canada,Shelter,134.8,1.1
MAR2016,Canada,"Household operations, furnishings and equipment",121.4,1.7
MAR2016,Canada,Clothing and footwear,96,-0.4
MAR2016,Canada,Transportation,125.3,-1.0
MAR2016,Canada,Health and personal care,121.4,1.6
MAR2016,Canada,"Recreation, education and reading",110.9,2.0
MAR2016,Canada,Alcoholic beverages and tobacco products,156.2,3.6
MAR2016,Canada,Energy,138.1,-7.8
APR2016,Canada,All-items,128.3,1.7
APR2016,Canada,Food,143.8,3.2
APR2016,Canada,Shelter,134.9,1.4
APR2016,Canada,"Household operations, furnishings and equipment",121.6,1.6
APR2016,Canada,Clothing and footwear,96,-0.2
APR2016,Canada,Transportation,127.8,0.9
APR2016,Canada,Health and personal care,122.2,1.7
APR2016,Canada,"Recreation, education and reading",110.3,2.4
APR2016,Canada,Alcoholic beverages and tobacco products,156.5,3.4
APR2016,Canada,Energy,143.4,-3.2
MAY2016,Canada,All-items,128.8,1.5
MAY2016,Canada,Food,143.3,1.8
MAY2016,Canada,Shelter,135.1,1.4
MAY2016,Canada,"Household operations, furnishings and equipment",122.1,2.0
MAY2016,Canada,Clothing and footwear,96,1.1
MAY2016,Canada,Transportation,129.4,1.1
MAY2016,Canada,Health and personal care,122.3,1.3
MAY2016,Canada,"Recreation, education and reading",111.7,1.6
MAY2016,Canada,Alcoholic beverages and tobacco products,156.8,3.2
MAY2016,Canada,Energy,146.9,-3.6
JUN2016,Canada,All-items,129.1,1.5
JUN2016,Canada,Food,142.8,1.3
JUN2016,Canada,Shelter,135.6,1.6
JUN2016,Canada,"Household operations, furnishings and equipment",122.4,2.0
JUN2016,Canada,Clothing and footwear,94.1,1.2
JUN2016,Canada,Transportation,131,1.1
JUN2016,Canada,Health and personal care,122.2,1.4
JUN2016,Canada,"Recreation, education and reading",112,1.3
JUN2016,Canada,Alcoholic beverages and tobacco products,156.7,3.0
JUN2016,Canada,Energy,150.6,-4.4
JUL2016,Canada,All-items,128.9,1.3
JUL2016,Canada,Food,143.2,1.6
JUL2016,Canada,Shelter,136,1.6
JUL2016,Canada,"Household operations, furnishings and equipment",122.3,1.8
JUL2016,Canada,Clothing and footwear,92.6,-0.4
JUL2016,Canada,Transportation,128.9,-0.2
JUL2016,Canada,Health and personal care,122,1.2
JUL2016,Canada,"Recreation, education and reading",113.3,1.9
JUL2016,Canada,Alcoholic beverages and tobacco products,157.1,3.2
JUL2016,Canada,Energy,147.4,-7.4
AUG2016,Canada,All-items,128.7,1.1
AUG2016,Canada,Food,142.3,1.1
AUG2016,Canada,Shelter,136.2,1.7
AUG2016,Canada,"Household operations, furnishings and equipment",122.2,1.5
AUG2016,Canada,Clothing and footwear,93.6,-0.4
AUG2016,Canada,Transportation,128.2,0.3
AUG2016,Canada,Health and personal care,122.7,1.8
AUG2016,Canada,"Recreation, education and reading",112.9,1.1
AUG2016,Canada,Alcoholic beverages and tobacco products,157.3,3.1
AUG2016,Canada,Energy,147,-5.8
SEP2016,Canada,All-items,128.8,1.3
SEP2016,Canada,Food,140.4,0.1
SEP2016,Canada,Shelter,136.2,1.7
SEP2016,Canada,"Household operations, furnishings and equipment",121.9,1.2
SEP2016,Canada,Clothing and footwear,96.8,0.1
SEP2016,Canada,Transportation,128.3,2.3
SEP2016,Canada,Health and personal care,122.4,1.4
SEP2016,Canada,"Recreation, education and reading",113.8,1.3
SEP2016,Canada,Alcoholic beverages and tobacco products,157.7,3.1
SEP2016,Canada,Energy,147.3,-1.3
OCT2016,Canada,All-items,129.1,1.5
OCT2016,Canada,Food,139.9,-0.7
OCT2016,Canada,Shelter,136.9,1.9
OCT2016,Canada,"Household operations, furnishings and equipment",122.1,1.2
OCT2016,Canada,Clothing and footwear,97.5,-0.2
OCT2016,Canada,Transportation,129.6,3.0
OCT2016,Canada,Health and personal care,122.8,1.7
OCT2016,Canada,"Recreation, education and reading",112.4,1.4
OCT2016,Canada,Alcoholic beverages and tobacco products,158.1,3.4
OCT2016,Canada,Energy,150.2,2.5
NOV2016,Canada,All-items,128.6,1.2
NOV2016,Canada,Food,140.6,-0.7
NOV2016,Canada,Shelter,137.2,2.1
NOV2016,Canada,"Household operations, furnishings and equipment",121.6,1.5
NOV2016,Canada,Clothing and footwear,95.5,-1.2
NOV2016,Canada,Transportation,128.1,1.4
NOV2016,Canada,Health and personal care,122.9,1.1
NOV2016,Canada,"Recreation, education and reading",111.1,2.1
NOV2016,Canada,Alcoholic beverages and tobacco products,158,2.7
NOV2016,Canada,Energy,146.8,0.2
DEC2016,Canada,All-items,128.4,1.5
DEC2016,Canada,Food,140.6,-1.3
DEC2016,Canada,Shelter,137.3,2.1
DEC2016,Canada,"Household operations, furnishings and equipment",121.3,1.4
DEC2016,Canada,Clothing and footwear,91.9,0.2
DEC2016,Canada,Transportation,129.4,3.0
DEC2016,Canada,Health and personal care,122.6,1.3
DEC2016,Canada,"Recreation, education and reading",110.2,2.1
DEC2016,Canada,Alcoholic beverages and tobacco products,157.8,2.8
DEC2016,Canada,Energy,149.1,4.0
JAN2017,Canada,All-items,129.5,2.1
JAN2017,Canada,Food,141.5,-2.1
JAN2017,Canada,Shelter,137.8,2.4
JAN2017,Canada,"Household operations, furnishings and equipment",121.4,1.2
JAN2017,Canada,Clothing and footwear,91.1,0.3
JAN2017,Canada,Transportation,133,6.3
JAN2017,Canada,Health and personal care,123.4,1.6
JAN2017,Canada,"Recreation, education and reading",111.3,3.2
JAN2017,Canada,Alcoholic beverages and tobacco products,158.7,2.7
JAN2017,Canada,Energy,155.8,12.1
FEB2017,Canada,All-items,129.7,2.0
FEB2017,Canada,Food,141.7,-2.3
FEB2017,Canada,Shelter,137.6,2.2
FEB2017,Canada,"Household operations, furnishings and equipment",121.7,0.6
FEB2017,Canada,Clothing and footwear,92.9,0.9
FEB2017,Canada,Transportation,131.9,6.6
FEB2017,Canada,Health and personal care,123.3,1.5
FEB2017,Canada,"Recreation, education and reading",113.2,3.3
FEB2017,Canada,Alcoholic beverages and tobacco products,159.2,2.6
FEB2017,Canada,Energy,151.1,12.3
MAR2017,Canada,All-items,129.9,1.6
MAR2017,Canada,Food,141.8,-1.9
MAR2017,Canada,Shelter,137.7,2.2
MAR2017,Canada,"Household operations, furnishings and equipment",121.4,0.0
MAR2017,Canada,Clothing and footwear,95.1,-0.9
MAR2017,Canada,Transportation,131.1,4.6
MAR2017,Canada,Health and personal care,123.5,1.7
MAR2017,Canada,"Recreation, education and reading",114.9,3.6
MAR2017,Canada,Alcoholic beverages and tobacco products,159.7,2.2
MAR2017,Canada,Energy,149.8,8.5
APR2017,Canada,All-items,130.4,1.6
APR2017,Canada,Food,142.2,-1.1
APR2017,Canada,Shelter,137.9,2.2
APR2017,Canada,"Household operations, furnishings and equipment",122.2,0.5
APR2017,Canada,Clothing and footwear,94.1,-2.0
APR2017,Canada,Transportation,133.2,4.2
APR2017,Canada,Health and personal care,124.2,1.6
APR2017,Canada,"Recreation, education and reading",113.9,3.3
APR2017,Canada,Alcoholic beverages and tobacco products,160.1,2.3
APR2017,Canada,Energy,157.2,9.6
MAY2017,Canada,All-items,130.5,1.3
MAY2017,Canada,Food,143.1,-0.1
MAY2017,Canada,Shelter,137.7,1.9
MAY2017,Canada,"Household operations, furnishings and equipment",122.4,0.2
MAY2017,Canada,Clothing and footwear,94.6,-1.5
MAY2017,Canada,Transportation,132.3,2.2
MAY2017,Canada,Health and personal care,124.1,1.5
MAY2017,Canada,"Recreation, education and reading",114.5,2.5
MAY2017,Canada,Alcoholic beverages and tobacco products,160.7,2.5
MAY2017,Canada,Energy,151.8,3.3
JUN2017,Canada,All-items,130.4,1.0
JUN2017,Canada,Food,143.6,0.6
JUN2017,Canada,Shelter,137.8,1.6
JUN2017,Canada,"Household operations, furnishings and equipment",122.7,0.2
JUN2017,Canada,Clothing and footwear,92.5,-1.7
JUN2017,Canada,Transportation,131.8,0.6
JUN2017,Canada,Health and personal care,124.4,1.8
JUN2017,Canada,"Recreation, education and reading",114.9,2.6
JUN2017,Canada,Alcoholic beverages and tobacco products,161.2,2.9
JUN2017,Canada,Energy,148.7,-1.3
JUL2017,Canada,All-items,130.4,1.2
JUL2017,Canada,Food,144.1,0.6
JUL2017,Canada,Shelter,137.7,1.2
JUL2017,Canada,"Household operations, furnishings and equipment",122.2,-0.1
JUL2017,Canada,Clothing and footwear,92.5,-0.1
JUL2017,Canada,Transportation,131.3,1.9
JUL2017,Canada,Health and personal care,124.7,2.2
JUL2017,Canada,"Recreation, education and reading",115.8,2.2
JUL2017,Canada,Alcoholic beverages and tobacco products,161.7,2.9
JUL2017,Canada,Energy,147.8,0.3
AUG2017,Canada,All-items,130.5,1.4
AUG2017,Canada,Food,143.6,0.9
AUG2017,Canada,Shelter,138,1.3
AUG2017,Canada,"Household operations, furnishings and equipment",121.9,-0.2
AUG2017,Canada,Clothing and footwear,93.2,-0.4
AUG2017,Canada,Transportation,131.8,2.8
AUG2017,Canada,Health and personal care,125,1.9
AUG2017,Canada,"Recreation, education and reading",115.3,2.1
AUG2017,Canada,Alcoholic beverages and tobacco products,162,3.0
AUG2017,Canada,Energy,150.4,2.3
SEP2017,Canada,All-items,130.8,1.6
SEP2017,Canada,Food,142.4,1.4
SEP2017,Canada,Shelter,138.1,1.4
SEP2017,Canada,"Household operations, furnishings and equipment",121.4,-0.4
SEP2017,Canada,Clothing and footwear,94.6,-2.3
SEP2017,Canada,Transportation,133.2,3.8
SEP2017,Canada,Health and personal care,124.5,1.7
SEP2017,Canada,"Recreation, education and reading",116.2,2.1
SEP2017,Canada,Alcoholic beverages and tobacco products,162.5,3.0
SEP2017,Canada,Energy,154.5,4.9
OCT2017,Canada,All-items,130.9,1.4
OCT2017,Canada,Food,141.7,1.3
OCT2017,Canada,Shelter,138.6,1.2
OCT2017,Canada,"Household operations, furnishings and equipment",122.3,0.2
OCT2017,Canada,Clothing and footwear,96,-1.5
OCT2017,Canada,Transportation,133.5,3.0
OCT2017,Canada,Health and personal care,125.3,2.0
OCT2017,Canada,"Recreation, education and reading",114.1,1.5
OCT2017,Canada,Alcoholic beverages and tobacco products,162.4,2.7
OCT2017,Canada,Energy,151.7,1.0
NOV2017,Canada,All-items,131.3,2.1
NOV2017,Canada,Food,142.9,1.6
NOV2017,Canada,Shelter,138.9,1.2
NOV2017,Canada,"Household operations, furnishings and equipment",122.7,0.9
NOV2017,Canada,Clothing and footwear,95.3,-0.2
NOV2017,Canada,Transportation,135.7,5.9
NOV2017,Canada,Health and personal care,124.2,1.1
NOV2017,Canada,"Recreation, education and reading",113,1.7
NOV2017,Canada,Alcoholic beverages and tobacco products,162.5,2.8
NOV2017,Canada,Energy,157.9,7.6
DEC2017,Canada,All-items,130.8,1.9
DEC2017,Canada,Food,143.4,2.0
DEC2017,Canada,Shelter,139.2,1.4
DEC2017,Canada,"Household operations, furnishings and equipment",120.9,-0.3
DEC2017,Canada,Clothing and footwear,92.4,0.5
DEC2017,Canada,Transportation,135.7,4.9
DEC2017,Canada,Health and personal care,124.4,1.5
DEC2017,Canada,"Recreation, education and reading",111.2,0.9
DEC2017,Canada,Alcoholic beverages and tobacco products,162.2,2.8
DEC2017,Canada,Energy,155.8,4.5
JAN2018,Canada,All-items,131.7,1.7
JAN2018,Canada,Food,144.7,2.3
JAN2018,Canada,Shelter,139.7,1.4
JAN2018,Canada,"Household operations, furnishings and equipment",122.4,0.8
JAN2018,Canada,Clothing and footwear,91.7,0.7
JAN2018,Canada,Transportation,137.2,3.2
JAN2018,Canada,Health and personal care,125.1,1.4
JAN2018,Canada,"Recreation, education and reading",111.8,0.4
JAN2018,Canada,Alcoholic beverages and tobacco products,163.2,2.8
JAN2018,Canada,Energy,159.5,2.4
FEB2018,Canada,All-items,132.5,2.2
FEB2018,Canada,Food,144.7,2.1
FEB2018,Canada,Shelter,140,1.7
FEB2018,Canada,"Household operations, furnishings and equipment",123.4,1.4
FEB2018,Canada,Clothing and footwear,93.3,0.4
FEB2018,Canada,Transportation,137.7,4.4
FEB2018,Canada,Health and personal care,125.6,1.9
FEB2018,Canada,"Recreation, education and reading",114.1,0.8
FEB2018,Canada,Alcoholic beverages and tobacco products,164.1,3.1
FEB2018,Canada,Energy,159.1,5.3
MAR2018,Canada,All-items,132.9,2.3
MAR2018,Canada,Food,144.2,1.7
MAR2018,Canada,Shelter,140,1.7
MAR2018,Canada,"Household operations, furnishings and equipment",122.9,1.2
MAR2018,Canada,Clothing and footwear,95,-0.1
MAR2018,Canada,Transportation,138,5.3
MAR2018,Canada,Health and personal care,126.3,2.3
MAR2018,Canada,"Recreation, education and reading",116.4,1.3
MAR2018,Canada,Alcoholic beverages and tobacco products,166,3.9
MAR2018,Canada,Energy,161,7.5
APR2018,Canada,All-items,133.3,2.2
APR2018,Canada,Food,144.8,1.8
APR2018,Canada,Shelter,140.3,1.7
APR2018,Canada,"Household operations, furnishings and equipment",123.9,1.4
APR2018,Canada,Clothing and footwear,96.2,2.2
APR2018,Canada,Transportation,139.5,4.7
APR2018,Canada,Health and personal care,126.2,1.6
APR2018,Canada,"Recreation, education and reading",113.7,-0.2
APR2018,Canada,Alcoholic beverages and tobacco products,167.9,4.9
APR2018,Canada,Energy,167.1,6.3
MAY2018,Canada,All-items,133.4,2.2
MAY2018,Canada,Food,144.6,1.0
MAY2018,Canada,Shelter,140.4,2.0
MAY2018,Canada,"Household operations, furnishings and equipment",122.8,0.3
MAY2018,Canada,Clothing and footwear,95.4,0.8
MAY2018,Canada,Transportation,139.7,5.6
MAY2018,Canada,Health and personal care,125.9,1.5
MAY2018,Canada,"Recreation, education and reading",116.5,1.7
MAY2018,Canada,Alcoholic beverages and tobacco products,168.1,4.6
MAY2018,Canada,Energy,169.4,11.6
JUN2018,Canada,All-items,133.6,2.5
JUN2018,Canada,Food,145.6,1.4
JUN2018,Canada,Shelter,140.5,2.0
JUN2018,Canada,"Household operations, furnishings and equipment",122.6,-0.1
JUN2018,Canada,Clothing and footwear,94.2,1.8
JUN2018,Canada,Transportation,140.5,6.6
JUN2018,Canada,Health and personal care,126.3,1.5
JUN2018,Canada,"Recreation, education and reading",115.6,0.6
JUN2018,Canada,Alcoholic beverages and tobacco products,168.9,4.8
JUN2018,Canada,Energy,167.2,12.4
JUL2018,Canada,All-items,134.3,3.0
JUL2018,Canada,Food,146.1,1.4
JUL2018,Canada,Shelter,141,2.4
JUL2018,Canada,"Household operations, furnishings and equipment",123.1,0.7
JUL2018,Canada,Clothing and footwear,93,0.5
JUL2018,Canada,Transportation,142,8.1
JUL2018,Canada,Health and personal care,126.1,1.1
JUL2018,Canada,"Recreation, education and reading",117.9,1.8
JUL2018,Canada,Alcoholic beverages and tobacco products,169,4.5
JUL2018,Canada,Energy,168.8,14.2
AUG2018,Canada,All-items,134.2,2.8
AUG2018,Canada,Food,145.9,1.6
AUG2018,Canada,Shelter,141.2,2.3
AUG2018,Canada,"Household operations, furnishings and equipment",122.9,0.8
AUG2018,Canada,Clothing and footwear,93.7,0.5
AUG2018,Canada,Transportation,141.3,7.2
AUG2018,Canada,Health and personal care,126.7,1.4
AUG2018,Canada,"Recreation, education and reading",117.5,1.9
AUG2018,Canada,Alcoholic beverages and tobacco products,169.5,4.6
AUG2018,Canada,Energy,167.2,11.2
SEP2018,Canada,All-items,133.7,2.2
SEP2018,Canada,Food,144.9,1.8
SEP2018,Canada,Shelter,141.5,2.5
SEP2018,Canada,"Household operations, furnishings and equipment",123,1.3
SEP2018,Canada,Clothing and footwear,96,1.5
SEP2018,Canada,Transportation,138.4,3.9
SEP2018,Canada,Health and personal care,126.1,1.3
SEP2018,Canada,"Recreation, education and reading",117,0.7
SEP2018,Canada,Alcoholic beverages and tobacco products,169.7,4.4
SEP2018,Canada,Energy,166.3,7.6
OCT2018,Canada,All-items,134.1,2.4
OCT2018,Canada,Food,144.6,2.0
OCT2018,Canada,Shelter,142,2.5
OCT2018,Canada,"Household operations, furnishings and equipment",124,1.4
OCT2018,Canada,Clothing and footwear,97.2,1.3
OCT2018,Canada,Transportation,139.3,4.3
OCT2018,Canada,Health and personal care,126.3,0.8
OCT2018,Canada,"Recreation, education and reading",116.1,1.8
OCT2018,Canada,Alcoholic beverages and tobacco products,169.7,4.5
OCT2018,Canada,Energy,163.7,7.9
NOV2018,Canada,All-items,133.5,1.7
NOV2018,Canada,Food,146.1,2.2
NOV2018,Canada,Shelter,142.3,2.4
NOV2018,Canada,"Household operations, furnishings and equipment",123.8,0.9
NOV2018,Canada,Clothing and footwear,95.9,0.6
NOV2018,Canada,Transportation,137.1,1.0
NOV2018,Canada,Health and personal care,125.1,0.7
NOV2018,Canada,"Recreation, education and reading",114.3,1.2
NOV2018,Canada,Alcoholic beverages and tobacco products,169.9,4.6
NOV2018,Canada,Energy,155.8,-1.3
DEC2018,Canada,All-items,133.4,2.0
DEC2018,Canada,Food,147.5,2.9
DEC2018,Canada,Shelter,142.3,2.2
DEC2018,Canada,"Household operations, furnishings and equipment",123.4,2.1
DEC2018,Canada,Clothing and footwear,92.6,0.2
DEC2018,Canada,Transportation,138,1.7
DEC2018,Canada,Health and personal care,125.6,1.0
DEC2018,Canada,"Recreation, education and reading",112.9,1.5
DEC2018,Canada,Alcoholic beverages and tobacco products,169.3,4.4
DEC2018,Canada,Energy,150.1,-3.7
